id_,n_bedrooms,n_bathrooms,area,zipcode,price,bedroom,bathroom,kitchen,frontal
145,3.0,2.5,2141.0,92677.0,750000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/145_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/145_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/145_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/145_frontal.jpg
146,3.0,2.5,1655.0,92677.0,649900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/146_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/146_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/146_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/146_frontal.jpg
147,3.0,2.5,2225.0,92677.0,949000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/147_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/147_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/147_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/147_frontal.jpg
148,3.0,2.5,2125.0,92677.0,728000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/148_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/148_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/148_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/148_frontal.jpg
149,5.0,3.5,4245.0,92677.0,1895000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/149_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/149_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/149_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/149_frontal.jpg
150,4.0,4.5,4038.0,92677.0,1795000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/150_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/150_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/150_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/150_frontal.jpg
151,5.0,4.0,3489.0,92677.0,1650000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/151_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/151_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/151_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/151_frontal.jpg
152,3.0,2.5,1808.0,96019.0,219800.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/152_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/152_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/152_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/152_frontal.jpg
153,2.0,2.0,1056.0,96019.0,22000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/153_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/153_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/153_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/153_frontal.jpg
154,4.0,2.0,1881.0,96019.0,245000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/154_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/154_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/154_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/154_frontal.jpg
155,3.0,1.0,1132.0,96019.0,170000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/155_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/155_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/155_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/155_frontal.jpg
156,3.0,2.0,1372.0,96019.0,178000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/156_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/156_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/156_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/156_frontal.jpg
157,3.0,2.0,1560.0,96019.0,1795000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/157_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/157_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/157_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/157_frontal.jpg
158,3.0,2.0,1306.0,96019.0,239900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/158_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/158_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/158_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/158_frontal.jpg
159,3.0,2.0,1736.0,96019.0,239900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/159_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/159_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/159_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/159_frontal.jpg
160,4.0,3.5,2900.0,96019.0,449900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/160_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/160_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/160_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/160_frontal.jpg
161,4.0,2.0,1768.0,96019.0,279900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/161_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/161_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/161_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/161_frontal.jpg
162,3.0,2.0,1008.0,96019.0,164000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/162_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/162_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/162_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/162_frontal.jpg
163,3.0,2.0,1696.0,96019.0,319500.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/163_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/163_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/163_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/163_frontal.jpg
164,4.0,2.5,1580.0,95220.0,475000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/164_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/164_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/164_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/164_frontal.jpg
165,4.0,3.0,2462.0,95220.0,915000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/165_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/165_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/165_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/165_frontal.jpg
166,4.0,3.0,3548.0,95220.0,824999.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/166_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/166_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/166_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/166_frontal.jpg
167,4.0,2.5,2508.0,95220.0,699700.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/167_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/167_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/167_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/167_frontal.jpg
168,4.0,3.0,1909.0,95220.0,649000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/168_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/168_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/168_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/168_frontal.jpg
169,3.0,2.5,3467.0,95220.0,1449000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/169_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/169_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/169_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/169_frontal.jpg
170,3.0,3.5,3172.0,95220.0,899900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/170_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/170_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/170_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/170_frontal.jpg
171,4.0,3.5,4838.0,95220.0,1999999.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/171_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/171_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/171_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/171_frontal.jpg
172,4.0,3.0,2840.0,95220.0,799900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/172_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/172_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/172_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/172_frontal.jpg
173,4.0,3.5,5050.0,95220.0,1600000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/173_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/173_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/173_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/173_frontal.jpg
174,3.0,2.0,1299.0,94501.0,739000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/174_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/174_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/174_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/174_frontal.jpg
175,2.0,1.0,1065.0,94501.0,629000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/175_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/175_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/175_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/175_frontal.jpg
176,1.0,1.0,701.0,94501.0,339000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/176_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/176_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/176_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/176_frontal.jpg
177,2.0,2.0,1313.0,94501.0,750000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/177_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/177_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/177_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/177_frontal.jpg
178,3.0,2.0,2078.0,94501.0,888000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/178_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/178_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/178_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/178_frontal.jpg
179,3.0,1.5,1524.0,94501.0,749000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/179_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/179_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/179_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/179_frontal.jpg
180,3.0,2.0,1789.0,94501.0,895000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/180_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/180_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/180_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/180_frontal.jpg
181,2.0,1.5,1120.0,94501.0,435000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/181_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/181_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/181_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/181_frontal.jpg
182,3.0,2.5,2185.0,94501.0,490000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/182_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/182_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/182_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/182_frontal.jpg
183,3.0,1.5,1253.0,94501.0,599000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/183_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/183_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/183_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/183_frontal.jpg
184,2.0,1.0,766.0,94501.0,598000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/184_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/184_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/184_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/184_frontal.jpg
185,5.0,3.5,2879.0,94501.0,1327685.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/185_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/185_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/185_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/185_frontal.jpg
186,6.0,4.0,3492.0,94501.0,1495000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/186_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/186_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/186_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/186_frontal.jpg
187,4.0,3.5,3485.0,94501.0,1895000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/187_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/187_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/187_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/187_frontal.jpg
188,4.0,2.0,1634.0,94501.0,899000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/188_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/188_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/188_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/188_frontal.jpg
189,4.0,2.5,2020.0,94501.0,825000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/189_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/189_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/189_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/189_frontal.jpg
190,3.0,1.5,1364.0,94501.0,729000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/190_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/190_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/190_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/190_frontal.jpg
191,4.0,2.5,2300.0,94501.0,1188000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/191_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/191_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/191_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/191_frontal.jpg
192,2.0,2.0,951.0,94501.0,538800.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/192_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/192_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/192_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/192_frontal.jpg
193,3.0,2.0,1490.0,94501.0,949000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/193_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/193_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/193_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/193_frontal.jpg
194,2.0,1.0,834.0,94501.0,549000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/194_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/194_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/194_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/194_frontal.jpg
195,2.0,1.0,805.0,94501.0,625000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/195_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/195_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/195_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/195_frontal.jpg
196,1.0,1.0,766.0,94501.0,349000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/196_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/196_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/196_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/196_frontal.jpg
197,2.0,2.0,994.0,94501.0,479000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/197_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/197_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/197_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/197_frontal.jpg
198,3.0,2.5,1665.0,94501.0,875000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/198_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/198_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/198_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/198_frontal.jpg
199,3.0,1.5,1581.0,94501.0,895000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/199_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/199_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/199_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/199_frontal.jpg
200,3.0,2.5,1652.0,94501.0,649000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/200_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/200_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/200_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/200_frontal.jpg
201,2.0,1.5,1056.0,94501.0,739000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/201_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/201_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/201_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/201_frontal.jpg
202,2.0,2.5,1772.0,93446.0,499000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/202_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/202_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/202_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/202_frontal.jpg
203,3.0,3.0,2361.0,94501.0,988000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/203_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/203_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/203_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/203_frontal.jpg
204,3.0,3.5,2724.0,94501.0,1150000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/204_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/204_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/204_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/204_frontal.jpg
205,2.0,1.0,1110.0,94501.0,649000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/205_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/205_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/205_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/205_frontal.jpg
206,2.0,1.0,1016.0,94501.0,679000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/206_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/206_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/206_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/206_frontal.jpg
207,3.0,2.0,1413.0,94501.0,619000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/207_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/207_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/207_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/207_frontal.jpg
208,5.0,4.0,3743.0,94501.0,1295000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/208_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/208_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/208_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/208_frontal.jpg
209,3.0,2.0,2504.0,94501.0,895000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/209_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/209_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/209_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/209_frontal.jpg
210,3.0,3.0,1864.0,94501.0,995888.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/210_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/210_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/210_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/210_frontal.jpg
211,5.0,3.0,3122.0,94501.0,899000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/211_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/211_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/211_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/211_frontal.jpg
212,3.0,2.5,1678.0,94501.0,668000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/212_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/212_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/212_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/212_frontal.jpg
213,2.0,1.0,1134.0,94501.0,599000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/213_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/213_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/213_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/213_frontal.jpg
214,3.0,1.5,1581.0,94501.0,895000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/214_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/214_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/214_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/214_frontal.jpg
215,4.0,2.5,1602.0,94501.0,949000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/215_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/215_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/215_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/215_frontal.jpg
216,4.0,3.5,3651.0,93111.0,1749000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/216_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/216_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/216_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/216_frontal.jpg
